ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,Quarter,Distance_SamplePoint,Tree_Sp,Tag,lat_GPS_Location_tree,long_GPS_Location_tree,accuracy_GPS_Location_tree,UTM_Northing_GPS_Location_tree,UTM_Easting_GPS_Location_tree,UTM_Zone_GPS_Location_tree,Picture_ID
54561d00-9fe7-4a45-90dc-b1fb6d476550,8ab0fd06-efb3-4c67-9340-fd43962c01a6,2025-10-06T14:46:41.000Z,2025-10-06T16:39:57.000Z,QI,QI,3.57,"Alnus sp (Alder)",,51.412234,-0.649894,8,5698289,663430,30U,
eae50050-12b1-4379-8abf-6c761728a578,da1d4f84-a7ba-49de-98c0-ae585a707c63,2025-10-06T14:22:48.000Z,2025-10-06T16:39:51.000Z,QIV,QIV,7.47,"Betula pendula (Silver Birch)",,51.412409,-0.64934,14,5698309,663468,30U,
969599fd-ede4-4da4-8ff4-c83d6d3d0d2d,da1d4f84-a7ba-49de-98c0-ae585a707c63,2025-10-06T14:20:44.000Z,2025-10-06T16:39:46.000Z,QIII,QIII,7.7,"Fagus sylvatica (Beech)",,51.412367,-0.649265,5,5698305,663473,30U,
b271c862-1aac-47a2-b68e-5ed1de9f7306,da1d4f84-a7ba-49de-98c0-ae585a707c63,2025-10-06T14:18:40.000Z,2025-10-06T16:39:42.000Z,QII,QII,7.96,"Betula pendula (Silver Birch)",,51.412327,-0.64911,16,5698301,663484,30U,
329f077d-4ecf-40f6-adc5-005947c0838f,da1d4f84-a7ba-49de-98c0-ae585a707c63,2025-10-06T14:16:21.000Z,2025-10-06T16:39:37.000Z,QI,QI,3.22,"Quercus robur (Pedunculated Oak)",4074,51.41236,-0.649234,5,5698304,663475,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=329f077d-4ecf-40f6-adc5-005947c0838f_1759760178.jpg
3c6b4081-b404-4666-acf6-d76659910f97,4f46ba3e-d21b-411d-a045-508d5f87c67d,2025-10-06T14:06:50.000Z,2025-10-06T16:39:31.000Z,QIII,QIII,3.3,"Quercus robur (Pedunculated Oak)",,51.412475,-0.649105,5,5698317,663484,30U,
2a59f28c-20a8-44c6-a02a-cd13c1a96684,4f46ba3e-d21b-411d-a045-508d5f87c67d,2025-10-06T14:11:03.000Z,2025-10-06T16:39:27.000Z,QIV,QIV,0.1,"Acer sp. (Maple)",,51.412462,-0.649067,6,5698316,663486,30U,
a27b9c9b-bfc6-4fd1-8ed9-3b96d48fc184,4f46ba3e-d21b-411d-a045-508d5f87c67d,2025-10-06T14:03:50.000Z,2025-10-06T16:39:23.000Z,QII,QII,7.4,"Quercus robur (Pedunculated Oak)",5801,51.412358,-0.649092,12,5698304,663485,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a27b9c9b-bfc6-4fd1-8ed9-3b96d48fc184_1759759423.jpg
72f808c7-247c-4cbf-86fd-7d37f9e395b6,4f46ba3e-d21b-411d-a045-508d5f87c67d,2025-10-06T13:59:58.000Z,2025-10-06T16:39:19.000Z,QI,QI,5.67,"Acer sp. (Maple)",,51.412422,-0.649,13,5698311,663491,30U,
bd56206c-2037-46d2-8b20-116e548eff5f,c6e4fcb2-8db9-43eb-a08f-30513f6ee21e,2025-10-06T13:54:38.000Z,2025-10-06T16:39:13.000Z,QIV,QIV,6.3,"Acer sp. (Maple)",,51.412418,-0.648964,14,5698311,663494,30U,
7495e06e-0d49-488e-9528-2cbbab1953a9,c6e4fcb2-8db9-43eb-a08f-30513f6ee21e,2025-10-06T13:50:40.000Z,2025-10-06T16:39:09.000Z,QIII,QIII,3.72,"Salix sp. (Willow)",,,,,,,,
8b6dc11f-8cf3-4b4e-9471-50c2a065a03c,c6e4fcb2-8db9-43eb-a08f-30513f6ee21e,2025-10-06T13:44:08.000Z,2025-10-06T16:39:05.000Z,QII,QII,3.13,"Acer sp. (Maple)",,51.412372,-0.648895,13,5698306,663499,30U,
e8703072-f478-4b81-bab7-0699da6e79cf,c6e4fcb2-8db9-43eb-a08f-30513f6ee21e,2025-10-06T13:37:34.000Z,2025-10-06T16:39:00.000Z,QI,QI,4.56,"Betula pendula (Silver Birch)",,51.412418,-0.648915,15,5698311,663497,30U,
ac18ffaf-f197-4e98-b0f8-30e06df5cc0b,a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f,2025-10-06T13:24:22.000Z,2025-10-06T16:38:21.000Z,QIV,QIV,9.07,"Quercus robur (Pedunculated Oak)",5828,51.412521,-0.64864,14,5698323,663516,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=ac18ffaf-f197-4e98-b0f8-30e06df5cc0b_1759757053.jpg
a1f17a56-cc17-4e58-a875-797576b55567,a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f,2025-10-06T13:20:29.000Z,2025-10-06T16:38:17.000Z,QIII,QIII,8.09,"Quercus robur (Pedunculated Oak)",,,,,,,,
7f16bfa9-8825-40a1-a539-3ed270ae137b,a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f,2025-10-06T13:17:24.000Z,2025-10-06T16:38:09.000Z,QII,QII,10.5,"Quercus robur (Pedunculated Oak)",4086,51.412369,-0.648633,10,5698306,663517,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=7f16bfa9-8825-40a1-a539-3ed270ae137b_1759756632.jpg
66c341d2-3bea-49e8-97ae-54a4bea7a8b8,a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f,2025-10-06T13:11:59.000Z,2025-10-06T16:38:05.000Z,QI,QI,2.4,"Betula pendula (Silver Birch)",,51.412483,-0.648591,5,5698319,663520,30U,
22aaf08e-ed97-4a84-8fdf-b70aaf21a17f,acf705ff-27c6-4c68-9880-290eece62dc2,2025-10-06T13:00:23.000Z,2025-10-06T16:37:58.000Z,QIV,QIV,5.07,"Quercus robur (Pedunculated Oak)",,51.412515,-0.648461,5,5698323,663528,30U,
58c38d18-cf6c-4e5f-9dee-a597294d4e10,acf705ff-27c6-4c68-9880-290eece62dc2,2025-10-06T12:57:11.000Z,2025-10-06T16:37:54.000Z,QIII,QIII,10.1,"Quercus robur (Pedunculated Oak)",1817,51.412541,-0.648521,11,5698326,663524,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=58c38d18-cf6c-4e5f-9dee-a597294d4e10_1759755415.jpg
f40ec57f-2549-48a1-9207-3278be0d79e4,acf705ff-27c6-4c68-9880-290eece62dc2,2025-10-06T12:42:38.000Z,2025-10-06T16:37:50.000Z,QI,QI,2.76,"Quercus robur (Pedunculated Oak)",1823,51.412501,-0.648428,10,5698321,663531,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f40ec57f-2549-48a1-9207-3278be0d79e4_1759755293.jpg
53fb288b-5d39-4a0b-8501-3a74e06a65bc,acf705ff-27c6-4c68-9880-290eece62dc2,2025-10-06T12:51:18.000Z,2025-10-06T16:37:46.000Z,QII,QII,12,"Quercus robur (Pedunculated Oak)",5878,51.412407,-0.648485,12,5698311,663527,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=53fb288b-5d39-4a0b-8501-3a74e06a65bc_1759755070.jpg
7c555629-27f0-4033-9840-746c16d57cde,41c19d14-a7b3-475d-9cb7-1ed00a79a401,2025-10-06T15:52:22.000Z,2025-10-06T16:32:14.000Z,QIV,QIV,5.9,"Alnus sp (Alder)",,51.41477,-0.643767,4,5698584,663847,30U,
1ab1909d-3ea8-4e75-8b03-70d5beb6cac8,41c19d14-a7b3-475d-9cb7-1ed00a79a401,2025-10-06T15:55:13.000Z,2025-10-06T16:32:12.000Z,QIII,QIII,8.2,"Fagus sylvatica (Beech)",,51.414847,-0.643669,26,5698593,663853,30U,
94147b94-2a14-4598-a71b-63b1d3dd1dbc,41c19d14-a7b3-475d-9cb7-1ed00a79a401,2025-10-06T15:53:23.000Z,2025-10-06T16:32:08.000Z,QII,QII,1.1,"Alnus sp (Alder)",,51.414795,-0.643755,4,5698587,663847,30U,
a1265f31-eaab-4f62-8b45-837eec430df2,41c19d14-a7b3-475d-9cb7-1ed00a79a401,2025-10-06T15:51:14.000Z,2025-10-06T16:32:05.000Z,QI,QI,4.1,"Betula pendula (Silver Birch)",,51.414807,-0.643723,4,5698588,663850,30U,
686f0b03-2d15-4b78-a174-6f52bb8e55d4,6e0f83af-1258-4a41-94ae-e76622fbb64f,2025-10-06T15:47:03.000Z,2025-10-06T16:31:59.000Z,QIV,QIV,5.6,"Acer pseudoplatanus (Sycamore)",,51.414715,-0.643508,20,5698579,663865,30U,
2a08d944-f8a5-4834-98bf-30f584772aef,6e0f83af-1258-4a41-94ae-e76622fbb64f,2025-10-06T15:46:07.000Z,2025-10-06T16:31:56.000Z,QIII,QIII,4.3,"Acer pseudoplatanus (Sycamore)",,51.414704,-0.64355,23,5698577,663862,30U,
47c5765b-e096-4b9d-8e86-d3ede44f562f,6e0f83af-1258-4a41-94ae-e76622fbb64f,2025-10-06T15:45:09.000Z,2025-10-06T16:31:53.000Z,QII,QII,3.8,"Corylus avellana (Hazel)",,51.414721,-0.643709,21,5698579,663851,30U,
c43f7d68-8f85-4047-afe9-dade5aa0d05e,6e0f83af-1258-4a41-94ae-e76622fbb64f,2025-10-06T15:44:48.000Z,2025-10-06T16:31:49.000Z,QI,QI,1.7,"Acer pseudoplatanus (Sycamore)",,51.414715,-0.64367,4,5698578,663854,30U,
307429e7-c44c-43e7-85f7-e074f84a4cd7,8d484783-ff04-43ef-b000-5124516a2be2,2025-10-06T15:42:02.000Z,2025-10-06T16:31:43.000Z,QIV,QIV,3.8,"Fagus sylvatica (Beech)",,51.414641,-0.64336,24,5698571,663876,30U,
626209e4-2e19-4b9e-80c3-7ff20fb8e1c1,8d484783-ff04-43ef-b000-5124516a2be2,2025-10-06T15:41:12.000Z,2025-10-06T16:31:40.000Z,QIII,QIII,7,"Fagus sylvatica (Beech)",,51.414688,-0.64343,4,5698576,663870,30U,
c3214f9c-974a-46d9-944c-f1c2b5994cf4,8d484783-ff04-43ef-b000-5124516a2be2,2025-10-06T15:39:46.000Z,2025-10-06T16:31:36.000Z,QII,QII,2.3,"Betula pendula (Silver Birch)",,51.414742,-0.643511,4,5698582,663865,30U,
80883894-8ab0-4def-8faf-fbf0d4c61214,8d484783-ff04-43ef-b000-5124516a2be2,2025-10-06T15:37:30.000Z,2025-10-06T16:31:33.000Z,QI,QI,4.9,"Acer pseudoplatanus (Sycamore)",,51.414684,-0.643521,23,5698575,663864,30U,
e399646f-8f20-4844-a54d-8830d3c17394,dc657bce-6f69-496d-ba03-6b07835d3820,2025-10-06T15:34:15.000Z,2025-10-06T16:31:28.000Z,QIV,QIV,4.4,"Fagus sylvatica (Beech)",,51.414536,-0.643393,8,5698559,663874,30U,
33a11f16-c86a-40bb-91c5-ecd96900481c,dc657bce-6f69-496d-ba03-6b07835d3820,2025-10-06T15:32:59.000Z,2025-10-06T16:31:25.000Z,QIII,QIII,6.4,"Acer pseudoplatanus (Sycamore)",,51.414551,-0.643339,4,5698561,663877,30U,
2e6fcefc-cac9-4fc3-a000-faba0742d4f6,dc657bce-6f69-496d-ba03-6b07835d3820,2025-10-06T15:30:25.000Z,2025-10-06T16:31:21.000Z,QII,QII,1.5,"Fagus sylvatica (Beech)",,51.414625,-0.643462,6,5698569,663868,30U,
b2aa948a-fe9c-4f4c-a678-b57226cc5027,dc657bce-6f69-496d-ba03-6b07835d3820,2025-10-06T15:28:14.000Z,2025-10-06T16:31:18.000Z,QI,QI,2.7,"Betula pendula (Silver Birch)",,51.414618,-0.64352,18,5698568,663864,30U,
79703bcb-eb93-45e1-981b-c51c773ad9ff,de1b79ec-8939-4a24-a99f-8a20d59ea511,2025-10-06T15:22:05.000Z,2025-10-06T16:31:13.000Z,QIV,QIV,6.5,"Corylus avellana (Hazel)",,51.414426,-0.643242,17,5698547,663884,30U,
76fb0cbd-e5bd-42dc-8d1f-7efd3bddfa03,de1b79ec-8939-4a24-a99f-8a20d59ea511,2025-10-06T15:19:38.000Z,2025-10-06T16:31:10.000Z,QIII,QIII,5.1,"Corylus avellana (Hazel)",,51.414433,-0.64319,8,5698548,663888,30U,
d84703c2-f202-400b-ac37-69231666dfaf,de1b79ec-8939-4a24-a99f-8a20d59ea511,2025-10-06T15:16:17.000Z,2025-10-06T16:31:06.000Z,QII,QII,6.4,"Corylus avellana (Hazel)",,51.414511,-0.643132,8,5698557,663892,30U,
b3028eff-6692-4317-9fab-c4279f489308,de1b79ec-8939-4a24-a99f-8a20d59ea511,2025-10-06T15:11:39.000Z,2025-10-06T16:31:03.000Z,QI,QI,7.5,"Acer pseudoplatanus (Sycamore)",,51.41452,-0.643338,5,5698557,663877,30U,
1b5fd292-c150-4662-a0f1-e97de3792cec,b758e5e7-b185-4979-ab89-a6c5d7c5c085,2025-10-06T14:47:31.000Z,2025-10-06T16:30:58.000Z,QIV,QIV,5.7,"Betula pendula (Silver Birch)",3617,51.414408,-0.645397,5,5698540,663735,30U,
7aed8c74-19a7-4aeb-a9ed-556c9dc887d2,b758e5e7-b185-4979-ab89-a6c5d7c5c085,2025-10-06T14:46:09.000Z,2025-10-06T16:30:54.000Z,QIII,QIII,2.5,"Betula pendula (Silver Birch)",,51.414363,-0.645383,4,5698535,663736,30U,
dc5bd4b5-6a2e-4c66-acc2-084272314556,b758e5e7-b185-4979-ab89-a6c5d7c5c085,2025-10-06T14:44:07.000Z,2025-10-06T16:30:51.000Z,QII,QII,1.7,"Betula pendula (Silver Birch)",,51.414415,-0.645309,33,5698541,663741,30U,
6022d683-c1b7-4c60-bf6b-20af835ad8d0,b758e5e7-b185-4979-ab89-a6c5d7c5c085,2025-10-06T14:41:41.000Z,2025-10-06T16:30:48.000Z,QI,QI,1.6,"Betula pendula (Silver Birch)",,51.414445,-0.645319,5,5698545,663740,30U,
a6401411-9d1e-4ac5-bd61-fb269be35d2c,1283875d-fc82-4fc7-97ec-3ba60530c052,2025-10-06T14:39:39.000Z,2025-10-06T16:30:42.000Z,QIV,QIV,2,"Betula pendula (Silver Birch)",,51.41443,-0.645246,12,5698543,663745,30U,
5539e5ba-0c16-416d-8c83-2cb5b0f2db18,1283875d-fc82-4fc7-97ec-3ba60530c052,2025-10-06T14:35:48.000Z,2025-10-06T16:30:39.000Z,QIII,QIII,2.6,"Betula pendula (Silver Birch)",,51.414475,-0.645281,24,5698548,663743,30U,
b5bdcd8f-b623-40cb-bc93-5bffba362c44,1283875d-fc82-4fc7-97ec-3ba60530c052,2025-10-06T14:32:16.000Z,2025-10-06T16:30:36.000Z,QII,QII,0.77,"Betula pendula (Silver Birch)",,51.41444,-0.645332,27,5698544,663739,30U,
e54ed2f3-35dc-4f85-a1fc-3e98c47d6aa8,1283875d-fc82-4fc7-97ec-3ba60530c052,2025-10-06T14:29:40.000Z,2025-10-06T16:30:32.000Z,QI,QI,2.6,"Betula pendula (Silver Birch)",,51.414361,-0.645178,20,5698536,663750,30U,
935cbad8-ce84-4ab1-88a8-a3a86dbe81d1,ccf91cb4-2c29-4bf8-a636-d616244d5f7d,2025-10-06T14:24:31.000Z,2025-10-06T16:30:26.000Z,QIV,QIV,3.6,"Betula pendula (Silver Birch)",,51.414617,-0.645131,26,5698564,663752,30U,
38c47bfb-bce3-4efd-b73b-2f9d17f65459,ccf91cb4-2c29-4bf8-a636-d616244d5f7d,2025-10-06T14:20:54.000Z,2025-10-06T16:30:22.000Z,QIII,QIII,2.4,"Betula pendula (Silver Birch)",,51.414655,-0.645168,32,5698568,663750,30U,
18b78868-60dc-4159-a5fc-88576d858e87,ccf91cb4-2c29-4bf8-a636-d616244d5f7d,2025-10-06T14:17:02.000Z,2025-10-06T16:30:19.000Z,QII,QII,5.9,"Sorbus aucuparia (Rowan)",,51.414534,-0.645272,24,5698555,663743,30U,
929652fa-9ae5-41dc-9004-13cebac13584,ccf91cb4-2c29-4bf8-a636-d616244d5f7d,2025-10-06T14:13:21.000Z,2025-10-06T16:30:16.000Z,QI,QI,1.5,"Betula pendula (Silver Birch)",,51.414538,-0.645118,23,5698555,663754,30U,
d849f9f9-568a-48c7-ab06-94ce7f55b2a4,52715b24-5a83-4cdc-a49a-63eb15b5c7b9,2025-10-06T14:09:53.000Z,2025-10-06T16:30:10.000Z,QII,QII,4.8,"Sorbus aucuparia (Rowan)",,51.414593,-0.645084,22,5698562,663756,30U,
701ddd71-4b00-4231-88fd-9f2bf24c70de,52715b24-5a83-4cdc-a49a-63eb15b5c7b9,2025-10-06T14:06:55.000Z,2025-10-06T16:30:07.000Z,QIII,QIII,7.7,"Acer pseudoplatanus (Sycamore)",,51.414718,-0.64508,28,5698575,663756,30U,
ccb9f04a-ddc2-483b-a660-4c31c10bd7e4,52715b24-5a83-4cdc-a49a-63eb15b5c7b9,2025-10-06T14:05:31.000Z,2025-10-06T16:30:04.000Z,QI,QI,2.4,"Betula pendula (Silver Birch)",,51.41464,-0.644985,22,5698567,663763,30U,
5c82ed7f-3288-43ec-9ae4-c389d4080945,52715b24-5a83-4cdc-a49a-63eb15b5c7b9,2025-10-06T14:03:14.000Z,2025-10-06T16:30:01.000Z,QIV,QIV,6.9,"Salix sp. (Willow)",,51.414725,-0.644909,20,5698577,663768,30U,
036af5cd-79f3-4aa7-8409-e01771bbf90d,82cc380f-51e6-4f8f-bcd8-c97677f35741,2025-10-06T13:37:27.000Z,2025-10-06T16:29:55.000Z,QII,QII,2.1,"Salix sp. (Willow)",,51.414732,-0.6449,17,5698577,663768,30U,
4de6a200-7dcf-4696-8702-e35508732c7e,82cc380f-51e6-4f8f-bcd8-c97677f35741,2025-10-06T13:19:58.000Z,2025-10-06T16:29:52.000Z,QI,QI,2.9,"Acer pseudoplatanus (Sycamore)",3878,51.414811,-0.644888,22,5698586,663769,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4de6a200-7dcf-4696-8702-e35508732c7e_1759756794.jpg
9db89a68-47b0-43fe-a539-30d9df34b620,82cc380f-51e6-4f8f-bcd8-c97677f35741,2025-10-06T13:14:06.000Z,2025-10-06T16:29:48.000Z,QIV,QIV,7.5,"Betula pendula (Silver Birch)",,51.414863,-0.64501,26,5698592,663760,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9db89a68-47b0-43fe-a539-30d9df34b620_1759756438.jpg
969cbdff-94fc-4d5f-b027-12d116a52758,82cc380f-51e6-4f8f-bcd8-c97677f35741,2025-10-06T12:58:06.000Z,2025-10-06T16:29:45.000Z,QIII,QIII,8.6,"Quercus petraea (Sessile Oak)",,51.414737,-0.645008,18,5698578,663761,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=969cbdff-94fc-4d5f-b027-12d116a52758_1759755479.jpg
c1e271d0-a45c-43bc-9f77-e85185299ea2,4f59c016-ed9c-4c10-9cae-8278b0b943c9,2025-10-06T15:41:53.000Z,2025-10-06T16:17:55.000Z,QIII,QIII,4.5,"Acer sp. (Maple)",,51.415497,-0.649079,14,5698653,663475,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c1e271d0-a45c-43bc-9f77-e85185299ea2_1759765300.jpg
71971a9f-2b61-4fd6-87f8-1cc9fb79880b,4f59c016-ed9c-4c10-9cae-8278b0b943c9,2025-10-06T15:40:04.000Z,2025-10-06T16:17:51.000Z,QII,QII,3.8,"Quercus robur (Pedunculated Oak)",,51.415484,-0.649105,9,5698652,663473,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=71971a9f-2b61-4fd6-87f8-1cc9fb79880b_1759765198.jpg
35dcde81-3d37-4c69-97e2-c5df4258b58f,4f59c016-ed9c-4c10-9cae-8278b0b943c9,2025-10-06T15:38:21.000Z,2025-10-06T16:17:47.000Z,QI,QI,5,"Quercus robur (Pedunculated Oak)",,51.415409,-0.649061,11,5698643,663476,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=35dcde81-3d37-4c69-97e2-c5df4258b58f_1759765098.jpg
a6a0b666-2def-4c7a-b6e6-0a2cf95662ad,5b331618-d9c8-4674-bf80-5ccacb1f0db4,2025-10-06T15:46:46.000Z,2025-10-06T16:07:02.000Z,QIV,QIV,7.7,"Salix sp. (Willow)",,,,,,,,
e74b7ee8-601b-445d-a4ce-daa15b114c66,5b331618-d9c8-4674-bf80-5ccacb1f0db4,2025-10-06T15:45:45.000Z,2025-10-06T16:06:58.000Z,QIII,QIII,7.7,"Quercus robur (Pedunculated Oak)",1571,51.413133,-0.640957,12,5698408,664048,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e74b7ee8-601b-445d-a4ce-daa15b114c66_1759765489.jpg
ce7bbad8-abff-43eb-b641-9b3381dd51f8,5b331618-d9c8-4674-bf80-5ccacb1f0db4,2025-10-06T15:44:19.000Z,2025-10-06T16:06:53.000Z,QII,QII,5.1,"Quercus robur (Pedunculated Oak)",,51.413119,-0.640845,5,5698407,664056,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=ce7bbad8-abff-43eb-b641-9b3381dd51f8_1759765432.jpg
967ffd34-8602-42cc-a52f-f1d8c7424805,5b331618-d9c8-4674-bf80-5ccacb1f0db4,2025-10-06T15:37:09.000Z,2025-10-06T16:06:49.000Z,QI,QI,3.1,"Quercus robur (Pedunculated Oak)",,51.413187,-0.640876,7,5698415,664053,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=967ffd34-8602-42cc-a52f-f1d8c7424805_1759765021.jpg
efde29cc-d8d8-4fae-95d4-176c2a4d6cb9,c2a8a492-5cac-40de-8e36-b9fb1284b1a6,2025-10-06T15:34:00.000Z,2025-10-06T16:03:56.000Z,QIV,QIV,3.1,"Salix sp. (Willow)",,51.413236,-0.640876,12,5698420,664053,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=efde29cc-d8d8-4fae-95d4-176c2a4d6cb9_1759764813.jpg
5c983700-501b-42cd-b8f4-8f2b2550070c,c2a8a492-5cac-40de-8e36-b9fb1284b1a6,2025-10-06T15:32:53.000Z,2025-10-06T16:03:51.000Z,QIII,QIII,7.2,"Betula pendula (Silver Birch)",,51.413243,-0.640932,12,5698421,664049,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=5c983700-501b-42cd-b8f4-8f2b2550070c_1759764749.jpg
a5824128-f964-42ed-8a0e-b145031d9c4b,c2a8a492-5cac-40de-8e36-b9fb1284b1a6,2025-10-06T15:31:54.000Z,2025-10-06T16:03:45.000Z,QII,QII,3.5,"Quercus robur (Pedunculated Oak)",1576,51.413192,-0.640772,4,5698415,664061,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a5824128-f964-42ed-8a0e-b145031d9c4b_1759764706.jpg
92401ee5-35b9-4765-8fbd-f18ce1d17458,c2a8a492-5cac-40de-8e36-b9fb1284b1a6,2025-10-06T15:30:56.000Z,2025-10-06T16:03:41.000Z,QI,QI,5.2,"Quercus robur (Pedunculated Oak)",1577,51.413214,-0.640738,5,5698418,664063,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=92401ee5-35b9-4765-8fbd-f18ce1d17458_1759764640.jpg
574a6206-349a-440d-b6bd-55a37baf6a13,64be5a21-8023-4d76-a2ca-d791ad0c9716,2025-10-06T15:20:15.000Z,2025-10-06T16:03:31.000Z,QIV,QIV,7.3,"Quercus robur (Pedunculated Oak)",1558,51.413329,-0.640649,5,5698431,664069,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=574a6206-349a-440d-b6bd-55a37baf6a13_1759764000.jpg
f8a8ef34-904c-4cc8-bd19-5c4cebab7028,64be5a21-8023-4d76-a2ca-d791ad0c9716,2025-10-06T15:17:51.000Z,2025-10-06T15:57:29.000Z,QIII,QIII,10.3,"Acer pseudoplatanus (Sycamore)",,51.413286,-0.640678,5,5698426,664067,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f8a8ef34-904c-4cc8-bd19-5c4cebab7028_1759763868.jpg
d5d831b6-8bdb-4374-a380-9b04139ce997,64be5a21-8023-4d76-a2ca-d791ad0c9716,2025-10-06T15:18:54.000Z,2025-10-06T15:57:25.000Z,QII,QII,6.9,"Quercus robur (Pedunculated Oak)",,51.413273,-0.640607,10,5698425,664072,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d5d831b6-8bdb-4374-a380-9b04139ce997_1759763922.jpg
29975bb8-79e8-470e-9259-28f4f61ed9d8,64be5a21-8023-4d76-a2ca-d791ad0c9716,2025-10-06T15:16:15.000Z,2025-10-06T15:57:21.000Z,QI,QI,3.4,"Salix sp. (Willow)",,51.413353,-0.640598,5,5698434,664072,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=29975bb8-79e8-470e-9259-28f4f61ed9d8_1759763588.jpg
ee986d39-d1f2-47cf-94b6-046d85059611,39a25ce7-85c4-4336-9dbd-9129a578d47f,2025-10-06T15:07:02.000Z,2025-10-06T15:57:15.000Z,QIV,QIV,4.1,"Quercus robur (Pedunculated Oak)",1490,51.413455,-0.640498,10,5698445,664079,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=ee986d39-d1f2-47cf-94b6-046d85059611_1759763179.jpg
4ed28725-e660-4e22-abb0-413d90329d29,39a25ce7-85c4-4336-9dbd-9129a578d47f,2025-10-06T15:05:46.000Z,2025-10-06T15:57:11.000Z,QIII,QIII,5.4,"Quercus robur (Pedunculated Oak)",157,51.413354,-0.640632,8,5698434,664070,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4ed28725-e660-4e22-abb0-413d90329d29_1759763142.jpg
f636c5a8-3143-4ac0-8560-36400d475c1d,39a25ce7-85c4-4336-9dbd-9129a578d47f,2025-10-06T15:03:16.000Z,2025-10-06T15:57:06.000Z,QI,QI,7.5,"Acer pseudoplatanus (Sycamore)",,51.413365,-0.640378,5,5698436,664087,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f636c5a8-3143-4ac0-8560-36400d475c1d_1759762994.jpg
5d567de8-a836-47d2-9379-eab4d2310408,39a25ce7-85c4-4336-9dbd-9129a578d47f,2025-10-06T15:04:29.000Z,2025-10-06T15:56:56.000Z,QII,QII,9.5,"Quercus robur (Pedunculated Oak)",,51.41329,-0.640446,11,5698427,664083,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=5d567de8-a836-47d2-9379-eab4d2310408_1759763059.jpg
586b4281-a4bc-4caf-968e-d9bca4e08b1f,effe3bd8-05fc-475b-a984-90a278b304fa,2025-10-06T14:47:50.000Z,2025-10-06T15:56:50.000Z,QII,QII,8.3,"Quercus cerris (Turkish Oak)",1549,51.413392,-0.640313,4,5698439,664092,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=586b4281-a4bc-4caf-968e-d9bca4e08b1f_1759762244.jpg
